search_term,ol_key,title,author,first_publish_year,publisher,language,subject,isbn,cover_i
adult graphic novel,/works/OL28138856W,RHONY Real Housewives of New York Adult Coloring Book,Hello Harlot,2020.0,,eng,,,
adult graphic novel,/works/OL1646671W,Supergirl and the Legion of Super-Heroes,Mark Waid,2007.0,,eng,,,1729382.0
adult graphic novel,/works/OL36145352W,Little Fairy Cuties,Pamela Garcia,2023.0,,eng,,,
adult graphic novel,/works/OL37762031W,Midnight Shadows,Crystal Lake Publishing,2023.0,,eng,,,
adult graphic novel,/works/OL25831920W,Peter Is the Wolf Book 1 Adult Version,"Ben Rodriguez, Kris Overstreet",2009.0,,eng,,,
adult graphic novel,/works/OL2294382W,Les métamorphoses de Tintin,Jean-Marie Apostolidès,1984.0,,"eng, fre",,,994488.0
adult graphic novel,/works/OL646614W,JLA,"Grant Morrison, John Dell, Howard Porter, Christopher J. Priest",1997.0,,eng,,,798330.0
adult graphic novel,/works/OL5749650W,The Ultimates,"Mark Millar, Bryan Hitch, Andrew Currie",2002.0,,eng,,,950581.0
adult graphic novel,/works/OL21309139W,Grimm Fairy Tales Adult Coloring Book Myths and Legends,"Zenescope Entertainment Staff, J. Scott Campbell, Michael Dooney, Ale Garza, Paul Green",2020.0,,eng,,,13887214.0
adult graphic novel,/works/OL35914051W,Cosmic Cuties II NSFW Adult Coloring Book,Whore D'oeuvre Studios,2023.0,,eng,,,
adult graphic novel,/works/OL35914054W,Cosmic Cuties III NSFW Adult Coloring Book,Whore D'oeuvre Studios,2023.0,,eng,,,
adult graphic novel,/works/OL35961941W,Cosmic Cuties V NSFW Adult Coloring Book,Whore D'oeuvre Studios,2023.0,,eng,,,
adult graphic novel,/works/OL38670522W,Mythic Menaces an Adult Coloring Odyssey with 13 Greek Monsters,Ceilia Covington,2024.0,,eng,,,
adult graphic novel,/works/OL31176973W,Vintage Movie Stars,Renee Davenport,2022.0,,eng,,,
adult graphic novel,/works/OL15909147W,True things,Jimmy Gownley,2010.0,,eng,,,7143180.0
adult graphic novel,/works/OL19984919W,Vampire knight,樋野 まつり,2005.0,,"eng, fre",,,10655598.0
adult graphic novel,/works/OL25831917W,Aurora Snow,"Aurora Snow, S. S. Crompton",2009.0,,eng,,,
adult graphic novel,/works/OL15685805W,Amelia Rules True Things Adults Don't Want Kids To Know,Jimmy Gownley,2010.0,,,,,6711757.0
adult graphic novel,/works/OL37767100W,All Shades of Business,Crystal Johnson,2023.0,,eng,,,
adult graphic novel,/works/OL5739692W,Yamatonadeshiko Shiehihenge,Tomoko Hayakawa,2004.0,,eng,,,212085.0
adult graphic novel,/works/OL38657681W,Kitties and Kitsch,Caroline Walker,2024.0,,eng,,,
adult graphic novel,/works/OL38658029W,Puppies and Patterns,Caroline Walker,2023.0,,eng,,,
adult graphic novel,/works/OL8212072W,Mezon ikkoku,高橋留美子,1995.0,,eng,,,1787452.0
adult graphic novel,/works/OL8911376W,Harlem beat,"Yuriko Nishiyama, Nuriko Nishiyama, Mary Coco, Jake T. Forbes",1997.0,,"eng, jpn",,,7003935.0
adult graphic novel,/works/OL1693067W,Predator,"Mark Verheiden, Chris Warner, Variou, Ron Randall, Steve Mitchell",1990.0,,eng,,,924672.0
adult graphic novel,/works/OL8756261W,鋼の錬金術師 4,荒川弘,2005.0,,"tur, eng, fre, cmn",,,863664.0
adult graphic novel,/works/OL4770128W,The adventures of Baron Munchausen,"Terry Gilliam, Charles McKeown",1989.0,,eng,,,781175.0
adult graphic novel,/works/OL34518454W,Vineyard Vibes : a Wine Varietal Coloring Book for Adults,Lynette E,2023.0,,eng,,,
adult graphic novel,/works/OL38656013W,Pocket Puppies,Caroline Walker,2023.0,,eng,,,
adult graphic novel,/works/OL34403850W,Horror Book,Victyor Boyle,2023.0,,eng,,,
adult graphic novel,/works/OL8783076W,Whistle!,Daisuke Higuchi,1998.0,,eng,,,8017067.0
adult graphic novel,/works/OL19663149W,The five stages of Andrew Brawley,Shaun David Hutchinson,2015.0,,eng,,,12358874.0
adult graphic novel,/works/OL27953706W,Swearing Beauty Adult Swear Word Coloring Book,Sassy Quotes Press,2022.0,,eng,,,
adult graphic novel,/works/OL36474753W,Cute Cottage Creatures,"Holly Jones, Holly Jones Studio",2023.0,,eng,,,
adult graphic novel,/works/OL37933680W,Untold Stories of Neverland,"K. R. Thompson, Bridgeforth Design Studio",2017.0,,eng,,,
adult graphic novel,/works/OL2738178W,Astonishing X-Men,"Joss Whedon, John Cassaday",2004.0,,eng,,,535949.0
adult graphic novel,/works/OL16027488W,The tale of one bad rat,Bryan Talbot,1995.0,,eng,,,6874214.0
adult graphic novel,/works/OL27641602W,Storied Christmas Coloring Book for Adults : Gnome in the Home,Karen Chen,2021.0,,eng,,,
adult graphic novel,/works/OL5859159W,DC,"Darwyn Cooke, Dave Stewart",2004.0,,eng,,,748998.0
adult graphic novel,/works/OL35959981W,S Is for Swears,Rachel Graef,2021.0,,eng,,,
adult graphic novel,/works/OL36718529W,Peaceful Patterns : a Stress Relief Coloring Book for Adults,ArtPhoenix,2023.0,,eng,,,
adult graphic novel,/works/OL36855391W,Dear Beer,"Sean Donovan, Shawn Emerson",2023.0,,eng,,,
adult graphic novel,/works/OL5756303W,FLCL Vol. 1,"Hajime Ueda, Gainax",2000.0,,"eng, jpn, spa",,,865530.0
adult graphic novel,/works/OL26826507W,I Am Worthy of Love a Motivational Coloring Book for Adults and Teens,Uplift Publications,2021.0,,eng,,,14781525.0
adult graphic novel,/works/OL34172165W,Heroes of Faith Inspirational Adult Coloring Book,David Zamudio,2022.0,,eng,,,
adult graphic novel,/works/OL38367639W,Utopian Cities of the Future Coloring Book for Adults,ALIO Publishing Group,2023.0,,eng,,,
adult graphic novel,/works/OL28933473W,Amazons of History and Myth,Matt Davidson,2022.0,,eng,,,
adult graphic novel,/works/OL41899285W,"Foods, Snacks & Drinks",Jasmeet Singh,2024.0,,eng,,,
adult graphic novel,/works/OL29216416W,Retro Flower Girls Volume 2,Renee Davenport,2022.0,,eng,,,
adult graphic novel,/works/OL26666093W,Happy Thanksgiving Day,ARTALLIA Publishing,2021.0,,eng,,,
adult graphic novel,/works/OL32505074W,Stabby Feelings,Promise Press,2022.0,,eng,,,
adult graphic novel,/works/OL20056513W,Big Mushy Happy Lump,"Sarah Andersen, Sarah Anderson",2017.0,,"vie, eng",,,13010834.0
adult graphic novel,/works/OL19667474W,Mighty Jack and the Goblin King,Ben Hatke,2017.0,,eng,,,14496747.0
adult graphic novel,/works/OL37938683W,Avatars of Anime and Manga Coloring Book for Teens and Adults,ALIO Publishing Group,2024.0,,eng,,,
adult graphic novel,/works/OL16029396W,Street Angel,"Jim Rugg, Jim Rugg, Brian Maruca",2005.0,,eng,,,6875689.0
adult graphic novel,/works/OL8494063W,Trigun,"Yasuhiro Nightow, Justin Burns, Fred Lui",2003.0,,eng,,,7942304.0
adult graphic novel,/works/OL37730264W,Laughing with the Trades,Pete's Classics,2023.0,,eng,,,
adult graphic novel,/works/OL8367027M,"Robotech - The Macross Saga, Vol. 3","Jack Herman, Markalan Joplin",2003.0,,eng,,,748700.0
adult graphic novel,/works/OL26857131W,Pin-Up Girls of Jack Cole,Renee Davenport,2021.0,,eng,,,
adult graphic novel,/works/OL17796774W,Poe,Gareth Hinds,2017.0,,eng,,,8079761.0
adult graphic novel,/works/OL32491772W,Sablethorne Tattoo Flash,Sablethorne,2022.0,,eng,,,14731009.0
adult graphic novel,/works/OL39195291W,Ultimate Word Search,Harmony Blue,2024.0,,eng,,,
adult graphic novel,/works/OL8699353W,The gentlemen's alliance cross #2,"Arina Tanemura (種村, 有菜, たねむら ありな)",2007.0,,eng,,,7955809.0
adult graphic novel,/works/OL24628422W,Your endless life,Umbra Lumiere,2010.0,,,,,11304961.0
adult graphic novel,/works/OL679326W,Eternals,"Neil Gaiman, John Romita, John Romita Jr.",2007.0,,eng,,,1464802.0
adult graphic novel,/works/OL8553764M,10th Muse Volume One,"Darren G Davis, Thomas J Misuraca",2003.0,,eng,,,731345.0
adult graphic novel,/works/OL35713650W,31 Fun Mandalas with Funny Quotes,Tina Riley,2023.0,,eng,,,
adult graphic novel,/works/OL19752406W,The unwanted,Don Brown,2018.0,,eng,,,14533940.0
adult graphic novel,/works/OL13753050W,Chocolat,"JiSang Shin, Ji-Sang Shin, Geo",2005.0,,eng,,,1049901.0
adult graphic novel,/works/OL13741585W,The Kindaichi case files,"Yōzaburō Kanari, Kanari Yozaburo, Sato Fumiya",2003.0,,eng,,,865491.0
adult graphic novel,/works/OL5759120W,Sŭnou tŭrop,"Kyŏng-a Chʻoe, Choi Kyung-Ah, Sarah Dyer",2004.0,,eng,,,865760.0
adult graphic novel,/works/OL42444975W,Flip!,Ngozi Ukazu,2025.0,,eng,,,15153400.0
adult graphic novel,/works/OL44614802W,Date Night Season & Johnny Make a Life,Kevin Updyke,2025.0,,eng,,,
adult graphic novel,/works/OL8215657W,ONE PIECE 16,尾田栄一郎,2000.0,,"ger, eng, fre, spa, jpn",,,1020703.0
adult graphic novel,/works/OL38126287W,31 Gorgeous Mandalas with Motivational Quotes,Tina Riley,2023.0,,eng,,,
adult graphic novel,/works/OL8747011W,Lenore,Roman Dirge,1999.0,,eng,,,719848.0
adult graphic novel,/works/OL19360692W,Lumberjanes Vol. 2,"N.D. Stevenson, Grace Ellis, Shannon Watters, Gus Allen, Maarta Laiho",2015.0,,eng,,,8476332.0
adult graphic novel,/works/OL36479277W,Chibi Gothic Cutie Coloring Book for Kids and Adults : Enter the Enchanting Realm of Kawaii Fantasy,"Nerd Designs Press, Emily Rose",2023.0,,eng,,,
adult graphic novel,/works/OL19728091W,Konosuba,暁なつめ,2017.0,,eng,,,13619719.0
adult graphic novel,/works/OL8548449W,Young Avengers,Allan Heinberg,2006.0,,eng,,,2626228.0
adult graphic novel,/works/OL20190519W,Herding Cats,Sarah Andersen,2018.0,,"eng, por",,,8839503.0
adult graphic novel,/works/OL12534735W,RG Veda,CLAMP,2005.0,,eng,,,7169720.0
adult graphic novel,/works/OL26692583W,How to Draw Anime & Manga Faces,Shinjuku Press,2021.0,,eng,,,
adult graphic novel,/works/OL39177648W,Lilo and Stitch Coloring Book,Animator Publishing,2024.0,,eng,,,
adult graphic novel,/works/OL36489778W,Anime Girls Coloring Book for Adults : a Fantasy Anime Girls Coloring Book with Cute and Adorable Girls,ArtPhoenix,2023.0,,eng,,,
adult graphic novel,/works/OL19755541W,Last pick,Jason Walz,2018.0,,eng,,,10272169.0
adult graphic novel,/works/OL32496112W,Women & Nature Calming Coloring Book,Alessia Berruti,2022.0,,eng,,,
adult graphic novel,/works/OL37766402W,Steampunk and Science Fiction Cowboys in Space Fusion,Gene Bates,2023.0,,eng,,,
adult graphic novel,/works/OL28872557W,Kawaii Nightmare Pastel Goth Coloring Book,Zorro Rojo,2022.0,,eng,,,
adult graphic novel,/works/OL19751401W,The bride was a boy,Chii,2018.0,,eng,,,12296086.0
adult graphic novel,/works/OL19152115W,Star wars - Bounty Hunters,"Andy Mangels, Timothy Truman, Randy Stradley, Mark Schultz",2000.0,,eng,,,814939.0
adult graphic novel,/works/OL39132170W,Roblox Colouring Book,Animator Publishing,2024.0,,eng,,,
adult graphic novel,/works/OL3696682W,Louder than words,"Sergio Aragones, Mark Evanier",1998.0,,eng,,,814835.0
adult graphic novel,/works/OL16173967W,Keywords for children's literature,Philip Nel,2011.0,,eng,,,12133899.0
adult graphic novel,/works/OL38392676W,Creepy Kawaii Bold and Easy Coloring Book,"Luna Jones, Meow Meow Comma",2024.0,,eng,,,
adult graphic novel,/works/OL12467545W,Vampire Kisses,Diana McKeon Charkalis,2007.0,,eng,,,7109817.0
adult graphic novel,/works/OL12534732W,Magic Knight Rayearth,CLAMP,1998.0,,"spa, eng",,,941128.0
adult graphic novel,/works/OL17490621W,The Transformers,Mike Costa,2010.0,,eng,,,7683054.0
adult graphic novel,/works/OL19665843W,SuperMutant Magic Academy,Jillian Tamaki,2015.0,,eng,,,9761522.0
adult graphic novel,/works/OL26664026W,How to Draw Anime Girls,Shinjuku Press,2021.0,,eng,,,
adult graphic novel,/works/OL8966294W,"Crouching tiger, hidden dragon","Andy Seto, 王度庐",2003.0,,eng,,,1053339.0
adult graphic novel,/works/OL27208463W,Bigfoot Lookout : 100 Ways to Find Bigfoot,Bigfoot Electro,2021.0,,eng,,,
adult graphic novel,/works/OL21670311W,Superman Smashes the Klan,"Gene Luen Yang, Gurihiru",1920.0,,eng,,,
adult graphic novel,/works/OL15834674W,Bad kitty,Michele Jaffe,2006.0,,eng,,,6798562.0
adult graphic novel,/works/OL17876383W,Black Panther,Ta-Nehisi Coates,2016.0,,,,,8185377.0
adult graphic novel,/works/OL17776127W,Princess Ai Vol. 1,"Courtney Love, Misaho Kujiradou, D. J. Milky",2004.0,,eng,,,865747.0
adult graphic novel,/works/OL17841386W,Cheshire Crossing,Andy Weir,2019.0,,"eng, spa",,,8446071.0
adult graphic novel,/works/OL3460718W,Strange Apparitions,"Steve Englehart, Len Wein, Marshall Rogers",1999.0,,"ger, eng",,,798316.0
adult graphic novel,/works/OL790146W,Star wars,"Mike Richardson, Randy Stradley, Paul Guinan, Paul Gulacy, Craig P. Russel",1998.0,,eng,,,814845.0
adult graphic novel,/works/OL20824171W,"Check, Please! Book 2",Ngozi Ukazu,2020.0,,"spa, eng",,,10127684.0
adult graphic novel,/works/OL1646669W,Ruse,"Mark Waid, Jackson Guice, Scott Beatty, Butch Guice, Paul Ryan",2002.0,,eng,,,956697.0
adult graphic novel,/works/OL818819W,Hush,"Jeph Loeb, Jim Lee",2003.0,,eng,,,7416659.0
adult graphic novel,/works/OL8548263W,Amazing Agent Luna,"Nunzio DeFilippis, Christina Weir, Shiei",2005.0,,eng,,,961270.0
adult graphic novel,/works/OL8953481W,Ragnarök,"Myung-Jin Lee, Myung Jin Lee",2002.0,,eng,,,957010.0
adult graphic novel,/works/OL8752875W,Tactics,"Sakura Kinoshita, Kazuko Higashiyama",2003.0,,"eng, chi",,,879149.0
adult graphic novel,/works/OL13644483W,Sukurappudo purinsesu,"Ichirō Sakaki, Go Yabuki, Ichiro Sakaki",2005.0,,eng,,,8228280.0
adult graphic novel,/works/OL19668292W,Dragonball 3-in-1 Edition 1,鳥山 明 [Akira Toriyama],2013.0,,eng,,,9013093.0
adult graphic novel,/works/OL26692587W,Apprendre à Dessiner des Visages de Manga,Shinjuku Press,2021.0,,eng,,,
adult graphic novel,/works/OL5854040W,Cowboy Bebop,"Yutaka Nanten, Hajime Yadate",2002.0,,eng,,,957027.0
adult graphic novel,/works/OL19948633W,Toradora!,Yuyuko Takemiya,2011.0,,eng,,,11984424.0
adult graphic novel,/works/OL31118934W,Hockey Girl Loves Drama Boy,Faith Erin Hicks,2023.0,,eng,,,13791762.0
adult graphic novel,/works/OL20121216W,The Avant-Guards,Carly Usdin,2019.0,,eng,,,8775772.0
adult graphic novel,/works/OL20892990W,Captain America,"Ed Brubaker, Steve Epting, Mike Perkins",2006.0,,eng,,,536348.0
adult graphic novel,/works/OL34053071W,Chibi Girls Coloring Book Anime Color by Number BLACK BACKGROUND,Color Questopia,2021.0,,eng,,,
adult graphic novel,/works/OL16802589W,ONE PIECE 46,尾田栄一郎,2007.0,,"spa, fre, chi, eng, ger",,,8432823.0
adult graphic novel,/works/OL19728133W,I Hear the SunSpot,Yuki Fumino,2014.0,,"eng, jpn",,,13197700.0
adult graphic novel,/works/OL5855232W,Sailor Moon Supers,"武内 直子, Stu Levy, Joel Baral",1999.0,,eng,,,941141.0
adult graphic novel,/works/OL4161079W,"The complete ""Omaha"" the cat dancer","Reed Waller, Kate Worley, James M. Vance, James Vance",2005.0,,eng,,,793767.0
adult graphic novel,/works/OL15030856W,The EC Archives,Harry Harrison,2007.0,,eng,,,2090810.0
adult graphic novel,/works/OL37838000W,How to Draw Video Game Characters,Victoria Wiliams,2024.0,,eng,,,
adult graphic novel,/works/OL260205W,The spectacular spider-man,"Paul Jenkins, Marvel Comics",2003.0,,eng,,,536221.0
adult graphic novel,/works/OL25444557W,Persephone,Allison Shaw,2021.0,,eng,,,15139923.0
adult graphic novel,/works/OL5854325W,Flesh and metal,"Man, Larcenet Manu, Man",2004.0,,eng,,,1890983.0
adult graphic novel,/works/OL9322140M,Reborn! Vol. 5 (Reborn),,2007.0,,eng,,,1813381.0
adult graphic novel,/works/OL24262013W,Dark Sun,"Alex Irvine, Alex Irvine, Peter Burgting",2011.0,,eng,,,10750394.0
adult graphic novel,/works/OL44586087W,"Symphony of Cute Animals, a Curious Coloring Book Adventure (Design Originals) Adult Coloring Book - 72 Fantasy Designs in a Magical Fairy-Tale-Inspired Setting [English Version of the Japanese Book] by Kanoko Egusa",Kanoko Egusa,2023.0,,eng,,,
adult graphic novel,/works/OL9000767W,Someday's dreamers,"Norie Yamada, Kumichi Yoshizuki",2006.0,,eng,,,7110486.0
adult graphic novel,/works/OL19930798W,"Invincible, Vol. 8","Robert Kirkman, Ryan Ottley, Bill Crabtree",2007.0,,eng,,,844962.0
adult graphic novel,/works/OL13724451W,"Crouching tiger, hidden dragon","Andy Seto, 王度庐, Andy Seto, Masahiro Shibata",2002.0,,eng,,,8224510.0
adult graphic novel,/works/OL20880119W,Username,Joe Sugg,2015.0,,eng,,,10295142.0
adult graphic novel,/works/OL20413198W,G.I. Joe,Larry Hama,2010.0,,eng,,,9081191.0
adult graphic novel,/works/OL16302430W,Dead man's money,John Escott,2011.0,,eng,,,10287990.0
adult graphic novel,/works/OL17582354W,Delilah Dirk And The Turkish Lieutenant,Tony Cliff (Comic book author),2013.0,,eng,,,7865420.0
adult graphic novel,/works/OL19744551W,A quick & easy guide to they/them pronouns,"Archie Bongiovanni, Tristan Jimerson",2018.0,,eng,,,13144034.0
adult graphic novel,/works/OL21022157W,Fantastic Four,"Marvel Comics, Stan Lee, Jack Kirby",2009.0,,eng,,,12864624.0
adult graphic novel,/works/OL5857014W,Kitchen princess,"Natsumi Andō, Natsumi Ando, Miyuki Kobayashi",2007.0,,eng,,,8123165.0
adult graphic novel,/works/OL5156826W,Heaven Sword & Dragon Sabre,"Jin Yong, Louis Cha, Wing Shing Ma",2002.0,,eng,,,857291.0
adult graphic novel,/works/OL6859629W,Senseless violence,"Peter Parker, Marvel Comics",2003.0,,eng,,,535794.0
adult graphic novel,/works/OL5753191W,Daredevil,Ed Brubaker,2006.0,,eng,,,536242.0
adult graphic novel,/works/OL19347692W,Punisher Omnibus,Garth Ennis,2008.0,,,,,8459460.0
adult graphic novel,/works/OL34365318W,Huda F Cares?,Huda Fahmy,2023.0,,eng,,,14105830.0
adult graphic novel,/works/OL20458019W,"Captain America, Vol. 1",Ed Brubaker,2010.0,,,,,9123655.0
adult graphic novel,/works/OL26665269W,Apprendre à Dessiner des Filles Manga,Shinjuku Press,2021.0,,eng,,,
adult graphic novel,/works/OL5826378W,"Déogratias, a tale of Rwanda",Jean-Philippe Stassen,2006.0,,eng,,,876600.0
adult graphic novel,/works/OL15740122W,Dragon Knights #5,Mineko Ohkami,2002.0,,eng,,,8783432.0
adult graphic novel,/works/OL13753051W,Nightmares & Fairytales: Volume 3: 1140 Rue Royale,"Serena Velentino, Serena Valentino, Crab Scrambly",2007.0,,eng,,,1986458.0
adult graphic novel,/works/OL8212041W,"Maison Ikkoku, Vol. 2",高橋留美子,2003.0,,eng,,,863102.0
adult graphic novel,/works/OL16482958W,Classic,Cecily von Ziegesar,2010.0,,,,,7021779.0
adult graphic novel,/works/OL5755943W,Demon diary,"Kara illustrator., Lee Chi Hyong, Kara Lim, Jee-Hyung Lee, Yun Hee Lee, Lee Yun Hee",2003.0,,eng,,,865329.0
adult graphic novel,/works/OL19939861W,Koko be good,Jen Wang,2010.0,,eng,,,12628324.0
adult graphic novel,/works/OL19664810W,Giant days,John Allison,2015.0,,eng,,,9145066.0
adult graphic novel,/works/OL646612W,New X-Men,"Grant Morrison, Chris Bachalo, Phil Jimenez, Ethan van Sciver",2001.0,,eng,,,4725044.0
adult graphic novel,/works/OL5753635W,X-Men,"Joe Casey, Steve Rude",2001.0,,eng,,,535568.0
adult graphic novel,/works/OL21673896W,You Brought Me the Ocean,"Julie Maroh, Alex Sanchez",1920.0,,eng,,,14605490.0
adult graphic novel,/works/OL2888306W,Ultimate Fantastic Four,"Warren Ellis, Stuart Immonen",2004.0,,eng,,,5188971.0
adult graphic novel,/works/OL19720036W,"The girl from the other side siuil, a run",Nagabe,2017.0,,eng,,,12432817.0
adult graphic novel,/works/OL26571380W,Marry Me Vol. 1,"Bobby Crosby, Remy &quot;Eisu&quot; Mokhtar",2020.0,,eng,,,12964282.0
adult graphic novel,/works/OL21243911W,Morning Glories,"Nick Spencer, Joe Eisma, Rodin Esquejo",2011.0,,eng,,,12196986.0
adult graphic novel,/works/OL19737639W,Heavy vinyl,Carly Usdin,2018.0,,eng,,,13578904.0
adult graphic novel,/works/OL8782482W,"Imadoki!, Volume 5",渡瀬 悠宇,2005.0,,eng,,,863466.0
adult graphic novel,/works/OL18511681W,Batman chronicles,"Bill Finger, Bill Finger, Bob Kane",2005.0,,eng,,,749083.0
adult graphic novel,/works/OL8809315W,Sengoku nights,"Kei Kusunoki, Kaoru Ohashi",2006.0,,eng,,,874547.0
adult graphic novel,/works/OL19297075W,X-Men,"Fabian Nicieza, Scott Lobdell",1994.0,,eng,,,535421.0
adult graphic novel,/works/OL8981793W,Hack//tasogare no udewa densetsu,"Tatsuya Hamazaki, Rei Idumi",2003.0,,eng,,,865542.0
adult graphic novel,/works/OL12436817W,Suiri no kizuna,"Kyō Shirodaira, Kyo Shirodaira, Eita Mizuno",2007.0,,eng,,,2601693.0
adult graphic novel,/works/OL16040803W,Stellvia,"Ryo Akizuki, Xebec",2005.0,,eng,,,6980789.0
adult graphic novel,/works/OL20664440W,The Phantom Twin,Lisa Brown,2020.0,,eng,,,9331681.0
